Material,Hardness,Density,Temperature,Load,Speed,WearRate,FrictionCoefficient
Ceramic,96.73,3.59,626,188,267,5.437,0.3095
Ceramic,97.52,3.74,160,162,843,0.2804,0.4357
Ceramic,96.58,3.73,586,49,561,0.5828,0.3207
Ceramic,86.09,3.83,377,9,431,0.0797,0.4282
Ceramic,93.81,3.97,618,92,437,1.6178,0.4101
Ceramic,85.16,3.94,790,43,391,1.1524,0.4557
Ceramic,98.38,3.97,245,160,432,0.7823,0.3281
Ceramic,99.9,3.71,49,170,170,0.5386,0.4442
Ceramic,85.31,3.82,44,42,406,0.0582,0.4841
Ceramic,85.18,3.56,334,153,966,0.5036,0.2115
Ceramic,86.25,3.72,512,15,137,0.6174,0.4084
Ceramic,91.46,3.6,603,161,384,2.7838,0.3421
Ceramic,93.88,3.88,236,48,422,0.2601,0.3321
Ceramic,91.35,3.84,355,88,975,0.39,0.4051
Ceramic,93.27,3.59,187,115,713,0.3757,0.2119
Ceramic,97.28,3.86,693,76,93,5.4193,0.338
Ceramic,99.76,3.54,135,168,126,2.1641,0.4483
Ceramic,93.82,3.6,570,144,324,2.9016,0.4303
Ceramic,93.51,3.7,457,83,991,0.4305,0.2898
Ceramic,95.38,3.7,529,44,183,1.1038,0.2285
Ceramic,92.57,3.82,61,143,667,0.1687,0.445
Ceramic,99.05,3.68,351,190,399,1.3606,0.4989
Ceramic,99.51,3.62,475,11,540,0.0788,0.2633
Ceramic,95.79,3.51,504,17,859,0.1225,0.4949
Ceramic,99.33,3.94,78,120,692,0.1627,0.2693
Ceramic,87.29,3.68,653,7,429,0.1256,0.2228
Ceramic,97.29,3.88,58,60,372,0.0771,0.431
Ceramic,96.06,3.87,703,170,857,1.3676,0.347
Ceramic,89.19,3.84,88,116,917,0.115,0.3154
Ceramic,97.84,3.88,703,131,291,2.8426,0.3364
Ceramic,87.4,3.74,338,5,732,0.0304,0.4362
Ceramic,96.22,3.95,367,94,897,0.3706,0.3232
Ceramic,87.12,3.69,291,74,975,0.2416,0.4307
Ceramic,93.36,3.68,604,61,625,0.6438,0.2666
Ceramic,98.59,3.96,656,147,290,3.0423,0.2735
Ceramic,86.42,3.69,501,26,380,0.3711,0.363
Ceramic,95.6,3.91,574,105,339,1.5169,0.3767
Ceramic,95.73,3.76,579,127,839,1.003,0.2663
Ceramic,85.41,3.78,384,177,936,0.9085,0.4608
Ceramic,86.48,3.83,343,9,330,0.1038,0.2735
Ceramic,89.94,3.89,152,24,822,0.0423,0.4703
Ceramic,92.61,3.82,681,105,640,1.2711,0.2021
Ceramic,96.08,3.96,746,60,698,0.6774,0.4837
Ceramic,85.1,3.51,794,127,134,10.024,0.4885
Ceramic,86.63,3.51,600,74,203,2.5242,0.4709
Ceramic,91.7,3.88,779,77,198,3.267,0.4753
Ceramic,91.12,3.68,754,84,633,1.0209,0.3301
Ceramic,96.15,3.6,458,21,418,0.2225,0.3242
Ceramic,97.69,3.95,585,25,441,0.2846,0.3342
Ceramic,86.38,3.89,40,157,877,0.0966,0.4056
Ceramic,93.12,3.75,341,199,817,0.8416,0.2174
Ceramic,87.22,3.59,259,169,766,0.6404,0.4676
Ceramic,93.96,3.52,99,183,227,0.9139,0.2478
Ceramic,93.91,3.87,369,21,546,0.1721,0.3863
Ceramic,88.7,3.87,220,114,768,0.3914,0.3152
Inconel,81.87,8.39,143,173,742,0.3522,0.3976
Inconel,84.11,8.3,426,142,932,0.6974,0.7438
Inconel,96.99,8.18,129,51,679,0.0841,0.4702
Inconel,83.67,8.24,40,137,242,0.2871,0.6875
Inconel,84.69,8.16,367,143,992,0.5463,0.4314
Inconel,86.31,8.11,700,96,584,1.2591,0.617
Inconel,93.36,8.33,214,48,349,0.3046,0.4108
Inconel,86.89,8.1,661,40,360,0.9106,0.7967
Inconel,93.74,8.31,555,17,66,1.5177,0.7709
Inconel,82.3,8.29,602,123,870,0.8788,0.6878
Inconel,93.07,8.22,754,188,620,2.2551,0.642
Inconel,80.18,8.35,121,107,419,0.4577,0.7628
Inconel,84.72,8.42,580,179,702,1.9957,0.6626
Inconel,86.06,8.19,66,130,934,0.097,0.4741
Inconel,84.52,8.2,476,54,877,0.3627,0.4404
Inconel,81.66,8.15,263,144,369,1.2549,0.3846
Inconel,93.26,8.3,676,154,230,4.6565,0.5093
Inconel,91.59,8.23,218,147,798,0.3985,0.7116
Inconel,99.85,8.23,148,189,851,0.3468,0.7304
Inconel,84.31,8.23,589,129,224,3.6168,0.4224
Inconel,98.88,8.46,130,183,686,0.2924,0.4249
Inconel,96.41,8.41,529,63,334,1.1472,0.4032
Inconel,99.29,8.2,205,112,710,0.3705,0.5693
Inconel,81.21,8.34,670,57,813,0.6573,0.4992
Inconel,88.77,8.2,367,8,491,0.0782,0.7101
Inconel,81.97,8.14,714,100,959,0.9621,0.5042
Inconel,81.57,8.24,596,183,54,28.1424,0.6759
Inconel,85.54,8.19,397,126,274,1.8885,0.3567
Inconel,92.43,8.27,612,50,276,1.005,0.6675
Inconel,85.93,8.47,666,97,894,0.7485,0.5601
Inconel,85.79,8.32,185,159,222,1.7205,0.426
Inconel,88.67,8.18,359,138,63,9.2134,0.3999
Inconel,83.89,8.25,242,141,794,0.6142,0.7712
Inconel,93.71,8.33,682,185,492,2.2789,0.6695
Inconel,86.21,8.24,540,89,728,0.8852,0.3449
Inconel,99.31,8.18,659,173,650,1.4632,0.3601
Inconel,96.57,8.28,587,69,615,0.6114,0.6719
Inconel,91.71,8.38,679,23,571,0.352,0.6995
Inconel,97.79,8.28,214,152,724,0.429,0.5738
Inconel,92.61,8.13,423,34,865,0.1445,0.7913
Inconel,97.72,8.24,670,121,73,11.3621,0.6824
Inconel,94.51,8.3,272,170,477,1.0952,0.3045
Inconel,86.09,8.28,600,80,692,0.6724,0.5886
Inconel,87.18,8.26,270,144,857,0.5498,0.6929
Inconel,80.93,8.42,518,168,693,1.573,0.3468
Inconel,89.96,8.24,585,116,288,2.51,0.3766
Inconel,93.12,8.43,101,52,200,0.2394,0.4795
Inconel,84.34,8.45,431,35,542,0.2919,0.6408
Inconel,95.91,8.29,762,135,937,1.0303,0.4434
Inconel,80.1,8.26,416,180,788,1.1016,0.3459
Inconel,92.56,8.46,548,151,512,1.892,0.6266
Inconel,98.58,8.23,756,59,589,0.736,0.7204
Inconel,97.98,8.2,642,155,485,1.7752,0.5402
Inconel,93.06,8.34,201,19,361,0.1186,0.7878
Inconel,95.62,8.28,270,65,433,0.4988,0.4617
Inconel,80.83,8.41,460,117,923,0.6683,0.7696
Inconel,96.01,8.39,718,88,540,1.4127,0.6117
Inconel,83.35,8.35,743,187,547,2.7022,0.4999
Inconel,86.09,8.5,275,11,934,0.0371,0.6695
Inconel,91.95,8.27,675,185,646,2.2016,0.3388
Inconel,96.97,8.11,657,47,707,0.3796,0.4709
Inconel,95.23,8.47,121,53,945,0.0721,0.4162
Inconel,86.87,8.15,235,181,756,0.5451,0.3237
Inconel,82.85,8.1,433,118,322,1.9085,0.7516
Inconel,93.58,8.16,35,144,473,0.0971,0.6671
Inconel,84.57,8.15,464,58,533,0.7151,0.3663
Inconel,86.54,8.47,556,87,70,6.5497,0.5827
Inconel,96.02,8.28,625,96,594,0.9201,0.5944
Inconel,89.97,8.25,132,184,787,0.3529,0.7341
Inconel,88.41,8.12,386,157,338,2.407,0.552
Inconel,93.23,8.46,550,135,374,2.4253,0.7893
Inconel,98.24,8.16,401,43,257,0.5665,0.5226
Inconel,97.59,8.2,461,49,76,3.6277,0.6296
Inconel,82.23,8.28,658,183,764,1.7605,0.7421
Inconel,91.21,8.4,550,71,741,0.6707,0.6011
Inconel,84.9,8.32,265,172,704,0.7906,0.673
Inconel,90.81,8.2,297,115,425,0.7898,0.7733
Inconel,83.42,8.32,374,178,165,4.679,0.7743
Inconel,97.27,8.2,105,76,452,0.1805,0.7603
Inconel,92.79,8.1,584,60,347,1.1353,0.4655
Inconel,84.51,8.38,348,143,958,0.7347,0.513
Inconel,83.06,8.29,649,69,212,2.1361,0.6585
Inconel,82.81,8.16,348,74,636,0.4042,0.5786
Inconel,80.29,8.46,137,107,598,0.3105,0.44
Inconel,83.38,8.4,723,32,248,1.0822,0.6155
Inconel,87.93,8.38,233,36,115,0.9807,0.7846
Inconel,88.25,8.43,526,158,838,1.0968,0.5593
Inconel,91.37,8.39,163,159,72,3.7775,0.3995
Inconel,81.42,8.28,532,174,172,5.9981,0.3773
Inconel,81.29,8.17,216,124,574,0.6491,0.3008
Inconel,99.94,8.39,131,145,786,0.2755,0.3916
Inconel,91.56,8.21,61,23,84,0.1906,0.3104
Inconel,80.44,8.5,570,60,817,0.523,0.4915
Inconel,97.75,8.5,318,158,788,0.7432,0.3431
Inconel,90.94,8.47,114,152,567,0.3822,0.3556
Inconel,99.33,8.39,41,142,701,0.0757,0.6848
Inconel,94.54,8.43,34,107,911,0.0428,0.3899
Inconel,94.95,8.46,166,45,219,0.4165,0.5391
Inconel,80.04,8.4,619,133,981,1.1094,0.4597
Inconel,82.94,8.24,616,124,555,1.8727,0.3838
Inconel,86.7,8.38,513,135,130,5.9372,0.5808
Inconel,81.44,8.27,461,142,504,1.8117,0.7203
Inconel,84.73,8.23,421,172,931,1.0129,0.5484
Inconel,81.29,8.27,740,66,382,1.5573,0.7088
Inconel,94.75,8.11,226,97,698,0.3161,0.4971
Inconel,82.06,8.43,744,60,993,0.5388,0.4312
Inconel,85.32,8.27,658,124,858,1.2028,0.4642
Inconel,96.36,8.2,214,19,173,0.1979,0.7609
Inconel,85.35,8.15,583,188,154,9.6209,0.49
Inconel,85.04,8.28,388,88,456,1.0203,0.4601
Inconel,99.49,8.2,217,144,196,1.3017,0.6925
Inconel,91.72,8.34,456,149,574,1.3981,0.7546
Inconel,98.08,8.17,361,48,168,1.1862,0.6795
Inconel,98.46,8.27,220,81,69,3.1465,0.4968
Inconel,86.0,8.43,241,83,424,0.5768,0.5683
Inconel,96.2,8.4,446,84,235,1.6979,0.6466
Inconel,87.34,8.12,241,29,306,0.3048,0.4614
Inconel,95.16,8.26,296,186,67,8.2167,0.6563
Inconel,92.84,8.33,375,141,848,0.6652,0.3479
Inconel,91.76,8.27,201,35,558,0.1261,0.7292
Inconel,98.66,8.13,468,24,660,0.2067,0.4174
Inconel,80.09,8.36,263,76,871,0.3391,0.4814
Inconel,97.87,8.27,596,102,979,0.6217,0.7913
Inconel,96.95,8.22,280,144,137,3.3697,0.6298
Inconel,84.26,8.21,386,189,79,13.0963,0.4866
Inconel,97.07,8.26,707,198,742,2.0834,0.4951
Inconel,85.92,8.21,656,185,61,27.2088,0.5266
Inconel,98.29,8.2,766,85,217,3.1814,0.3401
Inconel,97.21,8.47,224,129,549,0.4521,0.6091
Inconel,89.91,8.47,766,105,861,0.9725,0.6487
Inconel,81.3,8.3,190,8,512,0.0364,0.4481
Inconel,84.38,8.17,193,12,975,0.0311,0.34
Inconel,89.07,8.26,637,71,949,0.5203,0.6586
Inconel,80.4,8.36,587,67,129,4.1497,0.5373
Inconel,86.51,8.18,443,195,655,1.7224,0.7054
Inconel,95.19,8.25,516,111,274,2.3741,0.6399
Inconel,99.3,8.28,132,48,494,0.1515,0.6134
Inconel,99.15,8.34,238,110,644,0.4641,0.717
Inconel,98.92,8.33,167,145,614,0.3899,0.311
Inconel,99.77,8.37,209,66,899,0.1428,0.672
Inconel,96.34,8.38,427,164,628,1.3104,0.557
Inconel,84.63,8.25,361,29,82,1.7445,0.3525
Inconel,88.71,8.47,68,52,719,0.0558,0.7283
Inconel,84.63,8.11,455,169,180,5.4409,0.691
Inconel,99.76,8.3,452,185,641,1.5027,0.5384
Inconel,80.85,8.49,376,17,686,0.1268,0.3919
Inconel,95.22,8.39,453,22,910,0.1012,0.486
Inconel,90.9,8.49,407,23,996,0.1132,0.6885
Inconel,97.83,8.18,684,62,980,0.3792,0.5357
Inconel,94.23,8.37,721,7,790,0.0602,0.3429
Inconel,88.88,8.5,454,15,397,0.1875,0.7958
Inconel,83.01,8.18,510,9,613,0.0787,0.6222
Inconel,85.15,8.46,689,131,677,1.5217,0.3581
Inconel,83.93,8.43,751,11,745,0.1299,0.5903
Inconel,90.99,8.25,151,193,826,0.3734,0.6978
Inconel,96.43,8.3,106,113,312,0.4496,0.6285
Inconel,87.49,8.47,29,34,839,0.0158,0.7807
Inconel,93.91,8.23,559,79,678,0.5941,0.3336
Inconel,86.18,8.12,496,183,499,2.4604,0.5856
Inconel,80.59,8.42,726,74,776,0.7925,0.7743
Inconel,81.79,8.19,531,34,958,0.2483,0.3255
Inconel,91.13,8.27,52,126,300,0.2452,0.5279
Inconel,93.72,8.2,730,142,992,1.2581,0.7227
Inconel,93.01,8.39,215,148,998,0.3331,0.3824
Inconel,88.17,8.39,586,57,351,1.2777,0.7795
Inconel,95.39,8.49,792,172,538,2.5759,0.3398
Inconel,90.68,8.15,722,109,518,1.5483,0.3729
Inconel,84.43,8.26,148,178,752,0.4538,0.5953
Inconel,95.24,8.22,282,24,680,0.0997,0.684
Inconel,82.68,8.17,53,39,798,0.0329,0.5507
Inconel,82.75,8.23,135,16,337,0.0762,0.3336
Inconel,80.93,8.22,309,59,613,0.3951,0.4127
Inconel,86.98,8.26,646,192,80,14.7067,0.3809
Inconel,83.9,8.39,45,133,669,0.0994,0.7158
Inconel,91.85,8.16,583,100,923,0.6939,0.3922
Inconel,93.46,8.13,577,19,136,0.9684,0.7051
Inconel,87.4,8.33,767,197,637,2.27,0.5113
Inconel,85.26,8.25,376,112,404,1.1227,0.4928
Inconel,80.34,8.18,47,194,72,1.6514,0.6417
Inconel,92.36,8.37,507,193,897,1.3625,0.3812
Inconel,86.85,8.15,369,25,436,0.2491,0.5405
Inconel,96.83,8.18,417,127,738,0.7876,0.6034
Inconel,91.56,8.5,367,195,592,1.3069,0.3017
Inconel,84.01,8.23,358,162,975,0.7775,0.5875
Inconel,99.43,8.45,199,94,105,1.5601,0.4279
Inconel,90.89,8.32,238,145,599,0.6074,0.3105
Inconel,97.8,8.31,717,158,243,4.0037,0.4217
Inconel,96.34,8.13,127,25,994,0.0276,0.7275
Inconel,91.52,8.38,245,112,440,0.6201,0.4411
Inconel,95.96,8.49,59,106,237,0.2897,0.749
Inconel,93.13,8.29,335,13,630,0.0857,0.7538
Inconel,95.77,8.29,521,58,224,1.5405,0.6129
Inconel,95.7,8.36,385,15,880,0.0671,0.5133
Inconel,96.36,8.28,556,148,233,3.6978,0.7195
Inconel,91.05,8.45,293,19,378,0.1493,0.7101
Inconel,99.76,8.34,60,153,254,0.3573,0.745
Inconel,82.69,8.11,249,134,113,3.7328,0.4317
Inconel,86.89,8.22,344,105,142,2.8974,0.7298
Inconel,81.19,8.14,458,106,890,0.5694,0.7379
Inconel,95.21,8.36,516,134,109,7.9427,0.7593
Inconel,88.62,8.35,352,25,146,0.737,0.5157
Inconel,91.76,8.41,570,91,81,6.1903,0.7404
Inconel,83.67,8.41,57,135,437,0.2037,0.4019
Inconel,86.45,8.39,628,160,838,1.3294,0.6354
Inconel,82.66,8.15,525,121,117,5.932,0.3128
Inconel,83.25,8.48,475,8,823,0.0538,0.7789
Inconel,87.13,8.5,571,118,620,1.3425,0.3422
Inconel,92.19,8.5,474,49,865,0.2693,0.3803
Inconel,90.17,8.12,237,166,748,0.6645,0.4476
Inconel,87.61,8.21,32,157,674,0.0902,0.675
Inconel,94.64,8.14,610,76,411,1.1998,0.6587
Inconel,80.15,8.13,760,94,555,1.3249,0.5388
Inconel,92.6,8.13,282,29,281,0.272,0.6744
Inconel,96.93,8.15,367,85,254,1.0696,0.7897
Inconel,82.03,8.4,66,186,806,0.1827,0.4
Inconel,85.31,8.28,51,63,370,0.1066,0.7622
Inconel,92.07,8.47,678,98,713,0.9601,0.4729
Inconel,93.71,8.23,626,74,876,0.4518,0.5761
Inconel,92.73,8.4,545,91,655,0.7393,0.5987
Inconel,85.16,8.24,398,72,566,0.6204,0.7749
Inconel,86.07,8.36,594,47,553,0.5331,0.5519
Inconel,81.45,8.29,407,41,515,0.362,0.7646
Inconel,90.64,8.13,667,16,72,1.6816,0.4368
Inconel,91.86,8.41,151,178,590,0.4899,0.7647
Inconel,97.05,8.11,675,195,486,2.28,0.6564
Inconel,82.58,8.14,79,173,660,0.2601,0.3831
Inconel,95.23,8.23,650,198,533,2.6013,0.477
Inconel,96.1,8.2,710,49,684,0.6129,0.3434
Inconel,95.79,8.49,73,100,556,0.1555,0.5206
Inconel,96.17,8.48,67,159,801,0.158,0.5979
Inconel,97.26,8.31,328,71,330,0.8122,0.3834
Inconel,83.57,8.13,595,21,220,0.7724,0.6483
Inconel,92.97,8.33,353,174,849,0.9221,0.3457
Inconel,88.65,8.37,531,191,973,1.3378,0.3725
Inconel,92.91,8.45,604,110,705,1.0388,0.3534
Inconel,81.47,8.32,763,32,170,1.6613,0.3097
Inconel,82.0,8.22,679,115,859,1.2672,0.3845
Inconel,98.62,8.41,312,199,815,0.769,0.7306
Inconel,83.28,8.37,436,194,711,1.432,0.472
Inconel,81.23,8.16,524,72,865,0.6361,0.4957
Inconel,95.28,8.23,759,179,175,8.0448,0.5277
Inconel,88.21,8.19,467,188,967,1.137,0.564
Inconel,87.18,8.39,699,30,501,0.5572,0.4926
Inconel,96.41,8.36,669,65,605,0.791,0.7491
Inconel,89.67,8.11,772,107,82,9.1178,0.4894
Inconel,94.67,8.42,633,43,222,1.4071,0.395
Inconel,81.01,8.29,46,9,700,0.01,0.7704
Inconel,96.11,8.29,691,36,366,0.731,0.3348
Inconel,92.15,8.12,66,43,819,0.0416,0.3265
Inconel,86.01,8.26,439,190,899,1.0811,0.6096
Inconel,86.1,8.39,590,145,429,2.3012,0.5916
Inconel,86.67,8.14,62,161,382,0.3051,0.3005
Inconel,84.29,8.14,185,8,451,0.0356,0.7328
Inconel,87.34,8.34,790,94,361,2.2137,0.4913
Inconel,92.92,8.15,118,154,182,1.182,0.5666
Inconel,91.4,8.34,345,102,218,1.9092,0.7448
Inconel,81.2,8.37,580,9,334,0.2039,0.6879
Inconel,92.24,8.37,160,126,997,0.2312,0.6166
Inconel,95.84,8.21,366,22,437,0.1888,0.6351
Inconel,98.97,8.17,582,50,97,3.4812,0.7578
Inconel,88.52,8.19,499,46,653,0.4556,0.5706
Inconel,95.47,8.42,245,113,696,0.4719,0.6647
Inconel,84.23,8.36,411,130,958,0.5817,0.4735
Inconel,93.89,8.21,366,5,483,0.0456,0.5776
Inconel,88.04,8.43,745,81,846,0.8733,0.3077
Inconel,84.62,8.44,54,77,172,0.302,0.6897
Inconel,98.77,8.49,461,138,88,8.4339,0.6609
Inconel,91.37,8.11,779,161,921,1.4542,0.3687
Inconel,82.93,8.46,356,14,193,0.2937,0.3692
Inconel,88.42,8.33,31,83,64,0.4383,0.7881
Inconel,85.01,8.4,526,7,378,0.1281,0.567
Inconel,85.52,8.3,283,127,360,1.0839,0.3262
Inconel,99.89,8.24,474,44,847,0.2155,0.5272
Inconel,83.84,8.14,537,95,477,1.1015,0.5238
Inconel,90.64,8.21,122,170,92,2.1244,0.7508
Inconel,96.6,8.21,224,184,562,0.6629,0.3695
Inconel,96.07,8.28,385,18,217,0.372,0.449
Inconel,87.29,8.16,139,37,98,0.6222,0.7563
Inconel,88.01,8.45,94,41,455,0.0902,0.6144
Inconel,90.59,8.25,542,28,755,0.1962,0.6511
Inconel,85.51,8.33,523,178,712,1.4874,0.7297
Inconel,80.8,8.11,56,47,167,0.2275,0.4996
Inconel,84.62,8.2,556,182,823,1.683,0.3065
Inconel,93.61,8.3,88,62,854,0.0595,0.5802
Inconel,92.8,8.13,737,71,522,1.1634,0.6181
Inconel,84.36,8.46,367,59,444,0.4915,0.7782
Inconel,81.93,8.42,791,132,625,2.4301,0.7829
Inconel,87.09,8.5,741,101,820,1.2394,0.5419
Inconel,96.8,8.48,800,7,399,0.1695,0.706
Inconel,98.94,8.37,83,156,983,0.1579,0.3736
Inconel,89.24,8.44,582,82,667,0.7216,0.3121
Inconel,88.73,8.35,27,6,312,0.01,0.4822
Inconel,81.96,8.37,230,47,899,0.1753,0.5601
Inconel,99.36,8.27,256,168,596,0.7688,0.6851
Inconel,85.86,8.3,405,89,825,0.5047,0.717
Inconel,91.73,8.45,420,175,425,1.6611,0.7308
Inconel,87.13,8.49,599,14,255,0.3822,0.3328
Inconel,82.72,8.36,398,22,143,0.69,0.7498
Inconel,97.0,8.14,245,33,608,0.1298,0.4924
Inconel,89.41,8.32,397,67,613,0.5266,0.3179
Tungsten,98.24,19.36,525,132,609,1.2869,0.7357
Tungsten,95.36,19.05,232,157,638,0.5678,0.5325
Tungsten,94.62,19.14,789,98,464,1.5584,0.5725
Tungsten,92.94,19.19,68,141,492,0.2168,0.6559
Tungsten,91.78,19.01,503,110,948,0.6656,0.5019
Tungsten,95.03,19.37,625,176,580,2.1622,0.6256
Tungsten,98.87,19.4,619,105,734,0.8542,0.7707
Tungsten,90.93,19.12,649,162,302,4.3993,0.7345
Tungsten,90.49,19.06,551,132,259,2.9109,0.7884
Tungsten,97.42,19.35,739,15,810,0.1267,0.4452
Tungsten,91.78,19.07,245,114,459,0.7243,0.4779
Tungsten,92.71,19.32,694,122,499,2.1809,0.6336
Tungsten,95.72,19.38,241,81,470,0.4682,0.6
Tungsten,93.68,19.35,48,171,226,0.4408,0.4523
Tungsten,98.42,19.19,594,18,378,0.3147,0.7094
Tungsten,93.42,19.4,331,147,138,4.4642,0.5482
Tungsten,97.97,19.18,173,20,416,0.0881,0.5088
Tungsten,92.83,19.04,375,45,243,0.7681,0.5724
Tungsten,98.3,19.13,274,170,792,0.6823,0.7997
Tungsten,97.52,19.26,391,21,169,0.5244,0.6897
Tungsten,97.96,19.18,783,122,80,10.9448,0.4791
Tungsten,99.05,19.34,96,197,883,0.1738,0.6171
Tungsten,94.7,19.12,642,41,340,0.7823,0.6443
Tungsten,95.12,19.3,131,171,384,0.5876,0.6949
Tungsten,90.32,19.2,618,125,487,1.7843,0.4148
Tungsten,94.5,19.1,792,14,189,0.6845,0.4513
Tungsten,96.91,19.24,265,169,374,1.4649,0.6568
Tungsten,95.87,19.12,203,84,403,0.3662,0.7863
Tungsten,92.65,19.08,56,125,776,0.087,0.7648
Tungsten,93.44,19.11,357,15,799,0.0851,0.6137
Tungsten,92.97,19.1,45,23,905,0.0109,0.5659
Tungsten,97.79,19.27,795,188,933,1.6124,0.6929
Tungsten,96.77,19.22,317,186,930,0.6924,0.6279
Tungsten,91.04,19.02,508,194,178,5.4087,0.5863
Tungsten,98.35,19.09,630,46,925,0.3451,0.5881
Tungsten,94.16,19.36,214,180,174,2.6804,0.6544
Tungsten,90.95,19.29,113,82,160,0.7079,0.6492
Tungsten,95.43,19.1,57,192,785,0.1441,0.5115
Tungsten,95.59,19.35,145,117,365,0.4421,0.6395
Tungsten,94.75,19.16,544,195,696,1.4811,0.6172
Tungsten,96.61,19.13,352,137,689,0.5866,0.603
Tungsten,95.41,19.35,549,182,161,7.1975,0.6631
Tungsten,95.72,19.36,407,165,560,1.2547,0.5785
Tungsten,92.7,19.26,376,41,759,0.1756,0.4109
Tungsten,92.81,19.37,38,64,117,0.2089,0.6213
Tungsten,92.44,19.33,48,163,900,0.0791,0.6538
Tungsten,95.2,19.23,235,27,641,0.1069,0.5173
Tungsten,99.83,19.09,391,92,799,0.4559,0.7201
Tungsten,93.58,19.0,690,42,180,1.5339,0.6657
Tungsten,91.39,19.08,657,123,722,1.1449,0.4518
Tungsten,97.71,19.04,657,132,861,1.0688,0.7874
Tungsten,97.2,19.26,528,20,729,0.1442,0.4967
Tungsten,93.57,19.28,416,150,529,1.0498,0.6904
Tungsten,91.27,19.36,456,171,154,5.2655,0.6728
Tungsten,98.78,19.03,247,150,732,0.4247,0.4509
Tungsten,96.94,19.2,562,161,969,0.8467,0.6805
Tungsten,90.42,19.12,328,64,795,0.2363,0.7971
Tungsten,95.5,19.12,105,171,225,0.6725,0.6802
Tungsten,96.83,19.34,433,158,79,7.7631,0.7485
Tungsten,90.74,19.05,245,77,448,0.5531,0.4687
Tungsten,91.83,19.36,799,128,849,1.0789,0.765
Tungsten,99.48,19.08,119,37,167,0.2556,0.6726
Tungsten,97.57,19.32,695,31,650,0.3334,0.6511
Tungsten,98.86,19.16,261,176,174,2.3022,0.4167
Tungsten,91.28,19.07,421,133,509,0.9951,0.7347
Tungsten,98.87,19.05,623,117,199,4.2258,0.5099
Tungsten,97.44,19.23,681,68,311,1.4271,0.601
Tungsten,98.27,19.29,461,141,733,0.9036,0.5383
Tungsten,96.08,19.2,182,164,383,0.7551,0.4194
Tungsten,97.27,19.37,784,143,275,3.6565,0.4787
Tungsten,95.53,19.36,620,155,586,1.6548,0.6332
Tungsten,97.3,19.1,56,93,251,0.2278,0.6062
Tungsten,90.67,19.02,139,145,231,1.1306,0.5831
Tungsten,90.97,19.32,509,15,681,0.1241,0.7723
Tungsten,90.23,19.01,628,66,763,0.6498,0.615
Tungsten,96.31,19.38,759,111,710,1.0435,0.4205
Tungsten,99.53,19.18,383,77,367,0.6516,0.6108
Tungsten,90.72,19.06,415,64,729,0.4237,0.5348
Tungsten,95.36,19.24,549,43,133,1.5534,0.7811
Tungsten,99.39,19.12,664,59,601,0.6374,0.4284
Tungsten,97.42,19.11,653,109,398,1.7766,0.4417
Tungsten,90.66,19.11,38,49,87,0.208,0.7816
Tungsten,98.08,19.15,85,17,168,0.0965,0.4087
Tungsten,99.51,19.09,334,75,997,0.2589,0.7018
Tungsten,97.56,19.34,534,167,844,0.8884,0.636
Tungsten,98.15,19.11,450,71,709,0.4055,0.5825
Tungsten,94.98,19.36,630,148,296,3.7218,0.658
Tungsten,99.46,19.27,240,53,846,0.1562,0.4317
Tungsten,99.15,19.0,658,73,651,0.8898,0.6526
Tungsten,99.18,19.16,310,45,309,0.4559,0.5228
Tungsten,93.77,19.12,205,29,398,0.1607,0.7495
Tungsten,98.84,19.37,260,185,163,3.1835,0.5095
Tungsten,91.46,19.27,678,133,561,1.5069,0.4452
Tungsten,94.64,19.38,477,83,236,1.8556,0.4481
Tungsten,96.01,19.34,291,128,202,2.27,0.7386
Tungsten,90.21,19.14,785,169,945,1.2555,0.7772
Tungsten,94.38,19.27,273,184,320,1.9482,0.5058
Tungsten,96.67,19.17,122,77,642,0.1646,0.4457
Tungsten,98.24,19.29,617,91,451,1.1824,0.4101
Tungsten,92.6,19.02,718,139,139,6.7516,0.4519
Tungsten,91.32,19.12,92,110,309,0.3537,0.7374
Tungsten,97.85,19.19,727,177,957,1.2875,0.7876
Tungsten,91.23,19.2,147,61,209,0.419,0.7905
Tungsten,91.93,19.27,312,168,945,0.5329,0.4917
Tungsten,95.45,19.34,661,21,927,0.1393,0.6318
Tungsten,95.26,19.0,367,42,282,0.5051,0.7679
Tungsten,97.26,19.23,271,52,392,0.3064,0.6533
Tungsten,91.08,19.26,280,141,280,1.4344,0.4994
Tungsten,97.52,19.26,279,152,537,0.9638,0.6376
Tungsten,94.78,19.31,688,182,952,1.2551,0.7183
Tungsten,91.22,19.17,636,119,771,1.1296,0.6541
Tungsten,91.33,19.16,614,128,539,1.9141,0.4392
Tungsten,97.56,19.29,421,157,585,1.0319,0.4922
Tungsten,97.78,19.39,215,129,726,0.3383,0.6494
Tungsten,93.54,19.38,326,108,349,1.0904,0.6394
Tungsten,92.93,19.1,390,120,583,0.719,0.7181
Tungsten,91.89,19.28,504,37,526,0.3767,0.5243
Tungsten,93.6,19.26,237,52,569,0.2142,0.6563
Tungsten,92.24,19.34,557,138,428,2.1069,0.7872
Tungsten,92.58,19.11,686,65,925,0.5015,0.5121
Tungsten,90.37,19.09,569,153,689,1.2625,0.4823
Tungsten,98.17,19.08,120,96,379,0.3174,0.4684
Tungsten,98.49,19.01,293,176,84,6.5217,0.4636
